,10,20,30,40,50,60,70,80
macro_avg_p@3_all,0.020909090909090895,0.042424242424242475,0.047878787878787965,0.056969696969697114,0.05696969696969712,0.06272727272727281,0.05909090909090922,0.06363636363636371
macro_avg_r@3_all,0.02586363636363635,0.05084848484848488,0.057984848484848535,0.07165151515151516,0.07395454545454547,0.07887878787878788,0.07336363636363638,0.08060606060606058
macro_avg_f1@3_all,0.023123950879052904,0.04625593163604864,0.05244944073625919,0.06347265802089701,0.06436039599793805,0.06988191350699381,0.06545828913708127,0.07112299465240647
macro_avg_p@5_all,0.019272727272727233,0.03927272727272732,0.03945454545454552,0.04490909090909105,0.047818181818182,0.05272727272727295,0.05145454545454566,0.05418181818181844
macro_avg_r@5_all,0.036393939393939395,0.07971212121212123,0.08190909090909092,0.0945454545454545,0.10430303030303027,0.1084393939393939,0.10703030303030299,0.11489393939393931
macro_avg_f1@5_all,0.025200376107289518,0.05262035354178489,0.05325624787197827,0.06089368258859797,0.06557377761680568,0.0709540454844584,0.06949807057187572,0.07363755305542226
macro_avg_p@10_all,0.018675324675324685,0.028575757575757713,0.03327272727272748,0.03618181818181841,0.03563636363636387,0.04163636363636395,0.03963636363636391,0.04254545454545487
macro_avg_r@10_all,0.07272727272727274,0.11422727272727269,0.13624242424242422,0.14690909090909107,0.15133333333333335,0.16921212121212117,0.15972727272727272,0.17469696969696985
macro_avg_f1@10_all,0.029719186752434845,0.045715148299976055,0.053483797575324475,0.058063374559899204,0.05768816855753677,0.06682881705819373,0.06351216681175675,0.06842643198620366
macro_avg_p@20_all,0.012725853094274165,0.020422439336315018,0.022883441120283354,0.02646528104053452,0.026831552949974184,0.02974342749223154,0.028207752750111528,0.029081101857769718
macro_avg_r@20_all,0.09189393939393938,0.15274242424242424,0.17004545454545464,0.20221212121212148,0.2089242424242426,0.22462121212121225,0.21506060606060617,0.2223636363636365
macro_avg_f1@20_all,0.022355784601907975,0.03602778102561437,0.04033843798706581,0.04680480506568523,0.04755566550753286,0.0525309236857569,0.04987394523236655,0.05143539375129753
MAP@3_all,0.013371212121212117,0.03677777777777781,0.03828787878787881,0.05093939393939399,0.050151515151515176,0.05074242424242426,0.05105050505050508,0.05223989898989901
avg_NDCG@3_all,0.03932606708420766,0.09546246726552605,0.09915862273928924,0.12101496991404306,0.12223566637060264,0.12281909538117702,0.1241904786388197,0.12696210813925685
AlphaNDCG@3_all,0.07137544448288308,0.12991212813222092,0.13450160770710512,0.1438558812267886,0.1547686148791678,0.15764057475526774,0.15128718259842053,0.15437573265977597
MAP@5_all,0.01576136363636363,0.04407171717171723,0.04382954545454548,0.056043939393939514,0.0567522727272728,0.05810681818181823,0.059267929292929344,0.06047777777777783
avg_NDCG@5_all,0.053135184251894084,0.12155501760301182,0.12019330186482159,0.14167417868123727,0.14753113495529116,0.1510889237415026,0.15552115913777495,0.15706229662831275
AlphaNDCG@5_all,0.09137889751147023,0.16477285146696033,0.16228711981235977,0.1706696111260887,0.1834882117605615,0.1930654145478332,0.18679483719923412,0.18858333270769018
MAP@10_all,0.02084195526695526,0.049133904521404606,0.05169918229918236,0.0643143217893219,0.06376596921596929,0.06774355459355466,0.06706136363636366,0.06917232443482452
avg_NDCG@10_all,0.08154213397966878,0.14896351031089747,0.1615009565199091,0.18090131552918753,0.18229721785369585,0.19467247852665667,0.1961345037596653,0.20182080916349707
AlphaNDCG@10_all,0.12829198535702394,0.20013994329030818,0.2120827639982727,0.22067743615216764,0.22853506771503765,0.24559909401808086,0.2366284479083544,0.24283584595000532
MAP@20_all,0.022252304527075845,0.05237534303488791,0.054453333421772145,0.06902772716795212,0.06856331757806582,0.07243616532942997,0.07181615728580099,0.07338584707300763
avg_NDCG@20_all,0.09496324653983201,0.1713793510876751,0.1845332113372782,0.21314121147877152,0.2149984722494558,0.2279422930055034,0.22834828578885197,0.2316289399149391
AlphaNDCG@20_all,0.1524582768799826,0.23186258673846913,0.24220746688514344,0.2622974354960345,0.27015620518291733,0.28773223974946843,0.2782863825217554,0.2807930453428534
macro_avg_p@3_present,0.1174242424242423,0.17560606060606077,0.19136363636363668,0.22303030303030355,0.21424242424242465,0.22606060606060663,0.2219696969696976,0.22333333333333397
macro_avg_r@3_present,0.11298484848484841,0.18843939393939402,0.21384848484848504,0.25556060606060615,0.26343939393939403,0.2813636363636365,0.27257575757575764,0.2926515151515151
macro_avg_f1@3_present,0.1151617775705366,0.18179652688705017,0.2019822288091809,0.23818989591997505,0.23630748439769308,0.2506984445831867,0.2446835078728465,0.25333626975970286
macro_avg_p@5_present,0.11806060606060599,0.17577272727272736,0.19093939393939405,0.2204242424242426,0.21340909090909108,0.22475757575757577,0.21859090909090925,0.22109090909090934
macro_avg_r@5_present,0.11831818181818174,0.1974545454545456,0.22521212121212136,0.26722727272727287,0.2780606060606061,0.30166666666666675,0.28984848484848486,0.31075757575757557
macro_avg_f1@5_present,0.11818925360262446,0.18598385757465052,0.2066644689081157,0.24157976471252857,0.24148248212619158,0.25759402103001,0.2492263367350534,0.25836559429403155
macro_avg_p@10_present,0.11803030303030299,0.17583333333333342,0.19102272727272734,0.22017532467532488,0.21343939393939407,0.22475288600288607,0.21871212121212136,0.2209177489177492
macro_avg_r@10_present,0.11831818181818174,0.19836363636363652,0.22566666666666685,0.2674545454545456,0.2788181818181818,0.30393939393939395,0.2912121212121212,0.31121212121212105
macro_avg_f1@10_present,0.11817406710220345,0.1864202129813339,0.20690453248004667,0.24152290492648726,0.2417871727213967,0.2584159389098883,0.24980816934761382,0.25840414197128225
macro_avg_p@20_present,0.11803030303030299,0.17583333333333342,0.19102272727272734,0.22017532467532488,0.21343939393939407,0.22475288600288607,0.21871212121212136,0.2209177489177492
macro_avg_r@20_present,0.11831818181818174,0.19836363636363652,0.22566666666666685,0.2674545454545456,0.2788181818181818,0.30393939393939395,0.2912121212121212,0.31121212121212105
macro_avg_f1@20_present,0.11817406710220345,0.1864202129813339,0.20690453248004667,0.24152290492648726,0.2417871727213967,0.2584159389098883,0.24980816934761382,0.25840414197128225
MAP@3_present,0.09032070707070708,0.15465151515151526,0.16718434343434344,0.2080479797979799,0.21200000000000005,0.22123737373737382,0.21123737373737375,0.22876262626262636
avg_NDCG@3_present,0.15696578073697268,0.25396230541204773,0.27844267630440556,0.3305532510479122,0.3277147756297059,0.34975546778994854,0.34540932099592336,0.3573759169608341
AlphaNDCG@3_present,0.18337772709476235,0.283178144782446,0.3057474612526688,0.35471482719535474,0.36011632951765615,0.37905200005420064,0.3805289147550784,0.3892714356834713
MAP@5_present,0.09167676767676768,0.15735606060606072,0.17015025252525257,0.21134343434343444,0.2160416666666667,0.2271805555555556,0.21613131313131317,0.23419823232323236
avg_NDCG@5_present,0.16029819604271892,0.25954106795942933,0.28614705254980216,0.3378022173623617,0.33827275289329806,0.36180484653560785,0.3555681635189446,0.3692727574158586
AlphaNDCG@5_present,0.18759726797813778,0.2894062234731215,0.3144282741593093,0.3631184774356497,0.37067662839173593,0.3922482291799774,0.3910676998958412,0.4016962701010685
MAP@10_present,0.09167676767676768,0.15750757575757587,0.17022601010101016,0.2113813131313132,0.21621843434343435,0.22757557720057725,0.21643434343434348,0.23431186868686874
avg_NDCG@10_present,0.16029819604271892,0.2598648926749821,0.28679470198090773,0.33812604207791447,0.33879512982414006,0.36279334591892337,0.3564143651653393,0.3697951343467006
AlphaNDCG@10_present,0.18759726797813778,0.28973004818867426,0.3149506510901513,0.3635283831744139,0.3714436150530718,0.39323672856329295,0.391913901542236,0.40225969609778905
MAP@20_present,0.09167676767676768,0.15750757575757587,0.17022601010101016,0.2113813131313132,0.21621843434343435,0.22757557720057725,0.21643434343434348,0.23431186868686874
avg_NDCG@20_present,0.16029819604271892,0.2598648926749821,0.28679470198090773,0.33812604207791447,0.33879512982414006,0.36279334591892337,0.3564143651653393,0.3697951343467006
AlphaNDCG@20_present,0.18759726797813778,0.28973004818867426,0.3149506510901513,0.3635283831744139,0.3714436150530718,0.39323672856329295,0.391913901542236,0.40225969609778905
